source_group_id,split,relation,donor_group_id,r_o,r_s,answer_norm_equal
267de1785d9c08f92967638fedabcd61f45d09a8ce05672d881facf292b30447,train,screenwriter,d1a871ecb0d7d660e846b8aedd21187ec476812a33f227fa6cfa2738c4c32065,Bahram Bayzai,Peter Baynham,False
26aa719f2ba20da04f0e618b19f776a960c2b52acdbfc0d041de0ac1684f8ead,train,screenwriter,b75e98be4f26e21fefdc5eba67797a1fdf403cb01f3deab65b37a24ceec05e6f,Frank Capra,David Chase,False
26b9a2f65103a7ad0bd745265fd377b6d11b1bb9f0ee21e6a63b718aa4b9c46f,train,screenwriter,aa9a717d273956ca6202df2628f9d2324bef87ac4c05c898cbff5980ea0be3a0,Ravi Prakash,Vince Gilligan,False
26bd40f591e0edd439d9587a8d4965766b562a6e7569c65f60f5e955b4add69d,train,screenwriter,375538938a85891334a340a7d63e52b4f0d1dd4987c8f93754ffaba15bdd901e,Dick Maas,Per Fly,False
2718e74a9c8d720ebcac9d232161688c7be16ab2662acd4064abc6168a7c719c,train,screenwriter,3613ba68476339cc36168edfb662c37b54f378f2f0d520a62a9cdcf66c643805,Julia Loktev,Rand Ravich,False
271e30f1baca34c99dd6318b59e8e73e609a86a56d14cb7566499a0be582d8e5,train,screenwriter,cfd81bb3020007e00a7d159e1ae8077adcda6c42c3cb4a466115a5aafe8cd91d,Patrick Grandperret,Ernst Marischka,False
2774d7b46e5652b89ece8b5ea63062dbb273ee53fa56eba290c59fdc6bee5a9e,train,screenwriter,15985d443dbd2c37cfbce4ffe6b397dee3b69166a1677c7666410413e591348a,Gene Roddenberry,Robert Towne,False
27a9c31910e7c5b15eaa1f038eb63280112b9617ca4bad9c5df84d08830bfa4f,train,screenwriter,fb5fd59f35aa162a2c786842b9ae8fb2a5e11a4ca799ed0712b3a1bfc523eb2e,Lisa Azuelos,Joe Carnahan,False
27c4d29e43b212203e45863510f8303e704c96d9573b8d0cf81786226e2e3f73,train,screenwriter,e526f74658ca04547d5b9bb04e8b79c5a6795cf0f2a70fe2d2a5e2e1768e6407,Pasquale Squitieri,Michael Tolkin,False
2817e1ee01ac66062d21bc15c0b3915f5bb2c6b881656a9ab127b76c3d67738c,train,screenwriter,51e70f3636da894875f2c0f2700b77391a3aeb3052dd7345dba4d72f75d695f8,Nicolas Falacci,David Logan,False
28b79ee003823f4dcd28170dc48be616ceeda56757bb4fa10ee88ab035997a86,train,screenwriter,20dd25acf86960f29db99623e389d23dc0ec3d035c898017518804fdf82797a0,Takao Nakano,Marshall Brickman,False
28ea2504ef649bb8fa6a74777c450619b11958ef53a469b82be2a6ef9f213c27,train,screenwriter,a6e1b0dbb7c2f3154976551112bcb70601f3a46e4b3b48cab2d409a81d86f5ed,P. J. Hogan,Ben Elton,False
28f39c27c57d4896ee84ab69606bcaa1d59a8ac7884dd47fb9ea02b90976ff09,train,screenwriter,887763968da9b3a9c7baff40a7d06d0df2f039a7caf3625d1a43b1d38135d433,Howard Browne,David Simon,False
29150ea717381be13e88e7ef6b15eb9888605b670a3628615bd09a7bb16f5220,train,screenwriter,f8fb80403e646c17b35b4b5b2da9b51f43074c30b9421ca38e8eb8af6f06db1c,Maximilian Schell,Mohsen Makhmalbaf,False
295bfdcfbb50108fa12c2160b900dd8968c02c14cd09ce22494e615f1291b987,train,screenwriter,69e6a13b32ba0be14f186ac482326f4d372c43564eaa234b54efdc5a7ef9720d,Sidney Morgan,Serge Gainsbourg,False
2991c1861484b975cfa8c9c38a929d56cd691d85e89c8ab9d8c1ad34fe19e6e0,train,screenwriter,347a56da6d95a6cdc2a6972e6a240c4aa8509de8b8e6dca1239e79d99be858c1,Lillian Hellman,Ann Hui,False
29c0eebbc23b1d05daa403d1ac713fcf5fba607982382e0f52decc7d7795c008,train,screenwriter,e8a4a05a34663297803809a5fd4aeb316c629c0448f92d4e139ab69427b036ab,Chris Brancato,Jean-Luc Godard,False
29c98c452a78b06c7cb3a71e55166b4818520061cd5dd614c326e22fc7d80726,train,screenwriter,95db6d8558eb4d16ba1de8c51b5d3ecef0e69271aedc3bfbdc92b2f26db4e8a1,John Ridley,Karan Razdan,False
29d13a939796f955a4f8fced9b0f92e8a0ba3f62af384f53e5ef21a0d585177a,train,screenwriter,f03f68f9dadfcb570d73585cacec87a923e59a78995a661e16d75f90b936db41,Gus Van Sant,Samuel Fuller,False
29e9637227018b304ccc83d8be33dc7c790a68e955b7d0ab448bde7114f26cf8,train,screenwriter,f79b5c5ce6d6c2259075d1b67b92f957188859cf4307844a75c6cd2e03d732bd,Julien Duvivier,Hossein Amini,False
29f3daeb5a682eefb2d5a7b0693273f98ce2cb5eebc785e5953e5dba07a078dd,train,screenwriter,d8f70a6d84a366844bdec4553f1c6b4daf2b19abfd95b90c0aa53c7af638bac6,Katie Dippold,Jason Fuchs,False
29f911711bd0f76e5c8cb4799c7d69d5bb1bead3714d56d1f08fc3a05ecb10c3,train,screenwriter,b108fd74077838c5165ffea54a0d54b87eb3e38d090cfde4d526176a6ab2599d,Jia Zhangke,Warren Beatty,False
2a2f472b365b7209f01166eee535c0c860d75f6878479e1c1055a435b65dd014,train,screenwriter,d1361ae6505d9389592930352fa62a3229a4041d204b77ab137f029bfd710c75,Bobby Roth,Abbas Kiarostami,False
2a31cd1bbada82e3b20764b41eb0dfc40c726688f03c9e4b0225a5aa5ea35e73,train,screenwriter,6842124120eaffacde9d1624af49f9634aba4cc2e9bdadac49278ed85ff47d2d,Charlie Chaplin,Leslie Megahey,False
2a5a569e8da44b5409941e2dd48f14b2ee2e737afa9d51274f1d4f5df18fb8d4,train,screenwriter,e847511a4ffbbdc063ed221dba20dc8f4529892ffd35e967092243df79fd0e3b,Paul Schrader,Damon Lindelof,False
2a88d6372d79b3ee017367a416cc07677a10b6060e4a6ffcc1072077337d194e,train,screenwriter,f22fd185b0f27d8ea63988c53c5ffe108683ab8dd57c760a7a424b99aa5a65e4,Anvita Dutt,Rauf Khalid,False
2a9a4d214eb8fc96ce8da6eda24153f1b4a5a7d269a0ef2f92bdd64c55eefbc2,train,screenwriter,fa3ccb001ce198ded74917ad5018d671bb62fee783ca9e168597552870feca13,Gregg Araki,Graham Streeter,False
2a9bec104a93bc85eb95b413f99b5b3381821b70be6c7ee05596be751ee98bb8,train,screenwriter,0e029141ca24b6ca21c87a2bad0838fac0ee474ceadb05e27bf4dfa88970e589,Francis Veber,Tinto Brass,False
2ae9e5f5ae47b4a596268a087e9974043ad438b1ca4425e4d1c6c7458c50bc2e,train,screenwriter,1a74c244b18424d068af7e801841bedfa68751d30d3758bb9a10644d5fdadce1,Alexander Sokurov,Betty Comden,False
2b1d227af91f992b483684af3f30ffa2cb340a998cea0643f44ab5938d2d8bbf,train,screenwriter,79b87c16b5257dc3532f09a94f36dbb2719e83eeb593ee64386a1ea6ad1221d7,Ettore Scola,Ümit Ünal,False
2b2ac06c9d395c39e7ad0a17b6ce3c42ae3229b8e391aad2716d4706abd20632,train,screenwriter,d6212a5d33a0a22e4e279b2e3e9e1c79c9eb83f750929047a2a43d1a398a49b5,Dick Maas,Ernesto Gastaldi,False
2b70de7de7dd001e410805c06192e65445c0d242a182a7004b2d34d42824048d,train,screenwriter,871022338c1b85479f652bdd3dc054e5df6d1530865c704817434f8955d959e4,Carlos Hugo Christensen,Tod Browning,False
2be4373a38cd668917f414e2e58f02cf94fdfce6c7c2d69c90a53b967e32e1c3,train,screenwriter,4944819f6d8a2d70e09422a04ebad88ec16e23d88d4b133323a5fc95c7f71486,Curtis Bernhardt,Anar Rzayev,False
2c2d4769d0fcb0964dcb049efb935088e4f27a49cc894f0a373495cf76b925e0,train,screenwriter,b52d56a521f6b783003819e3d7849ad5519ee49d9defb11c04fd0f475415ba87,Kenneth Biller,Ira Sachs,False
2c6d1ca238c55062d644720c1ca6a39e255831536594e681ad25ec423d972edb,train,screenwriter,137f6f44fb1b51cd79e29bd67ca1c4c784bab714d3b71f3ce4447860ae934411,Donald E. Westlake,David Simon,False
2c793cdedefd2accd31165d2126a22ce30d054013f36e579403371bb5dc46fd6,train,screenwriter,c6561cbf2048308d0df392b1c76094acfb92add3840ac4615ddb40a007266052,Dito Montiel,Nino Manfredi,False
2c7c9813caa721c9da36d6a9df4e15bacee70eb853da9d08f6c4a5e87be9957d,train,screenwriter,9f65975e677e71746b646289ac0b61e0ef5e68491b7cec47c30ca05b747c6726,Mathieu Kassovitz,David Leland,False
2d29c31f505c7e9f0b6a82621d7945c0628315d24f10f2e89703ba9e7bd6fd0d,train,screenwriter,a1495102bb6f0d80077a3bc126fe9fc9bea317c1d3509a9d36b753c3eb048f2f,Enrico Oldoini,Kwak Jae-yong,False
2d5afb34da76d9d7b0410cc76a3bb16c7141534240fb98ccf9d5a8a4132f081f,train,screenwriter,753561f543cec4d74a85526642be0f080508dd7f1bc3e48caecb30182050b0b9,Meredith Stiehm,James Toback,False
2d60b9355af9a522385f628816c86e129b87c9cf0ba364a9a22b043002f14584,train,screenwriter,9a5a403063d8f9e524336d4d8625836c5b91a8721ef5a4ceb2fd14fd74783452,Oscar Micheaux,Bess Meredyth,False
2d7d45337a232300afd903c8c793d9b6838c0c0da2cc02f3d3e439c250404db7,train,screenwriter,7a63ad175afe9c3d02c0225d5a46edcbde726fb70d87fe60b364a8fc5525002f,Hayao Miyazaki,Julien Leclercq,False
2d9bf0cd54589d0fe018ff71504781f46eec090fddfafba80faff21600801479,train,screenwriter,48c46e0ed89bd63db85e9c231306c0e9a4d730d467eda1bca038f38b07bfb509,Biddu,Gabriele Muccino,False
2dbc957ce33f19fee8260b203ea810df9ac275b3f4b8ce00850f21c0b49e810d,train,screenwriter,1365cb7f593157452c07e8c42c0db97df91353f46fb66befd4549d048de63063,Chris Carter,David Simon,False
2df378789204b3e11e87376fe986cbb31847a9e2218f01e71cf8e47736cd7591,train,screenwriter,9c7b161ae4b8e2d5bd8ca95ab6334d72e8e4a26cbfc97b3aa92516aa848c41f8,Christopher Gore,Stephen Susco,False
2e1135ca761d7ad3b2c476873acc1465e657d343bbb855b6ac4c84c6edf93291,train,screenwriter,01cbe2e8f323323792e5e3d4905f7fcbc97b251a3c484d1cb49f6d9e0553d303,Raghava Lawrence,Stanley Kubrick,False
2e28fb2b2b619dfece95fda0a61ddecade07efaa7777b624b2edb195df67dc4c,train,screenwriter,e98ed676fc2f148960e0b323cac28a2cd3b02ca92c6962f6802e52ecd2586861,Joss Whedon,Ernest Lehman,False
2e4bcf496ad79b8e8278726095cf3e0701b0bee8a607230ec460dacd4a9c841a,train,screenwriter,7b93bce331317e950eea0d8c995371e531e34163c9dbe099b94f8eef421e51a3,Diane Johnson,James Salter,False
2e882f2949ee233702dc13b7b28099138252299c1c8415c34df5799834f574dd,train,screenwriter,cd35402bccf880ecf97fe2bbc5dc3bd7a2dea275718ea9ffe203f8392e0a5ec4,Knud Leif Thomsen,Jackie Chan,False
2eb38f33685d6b24b31d691cc30b67f69d092a542dda3d369899db2cd0110b46,train,screenwriter,30cc0dc76b5cb3140001af4b955ef9c251ccbec5902c0e9c460c64e769db0138,Katsuhiro Otomo,Ice Cube,False
2f03ebfde83f2d2ddd3db5732013f94b1cbda38e81f80227dee6bcb0f289d08f,train,screenwriter,25d13d49522a4d4f516591521f82f0262694b14dec0b8bd9d436ede09ceb2421,Colin Nutley,Jason Reitman,False
2f61140b083cd63efe758456b79ee607cf736816cd319c91eb96a59f1ed3f2ef,train,screenwriter,47aeb09e27f3120ee1367b178e181a6f41ae22124de8b5ddd6ee7283a1b78e57,Robert Bolt,Pam Brady,False
2f8926e14ec1611f905e43cc6f1273085994b5418bb676f7621cc2e261f6762e,train,screenwriter,59c3e16f8e17ccb5ce566088b2155d2aad8595c7cf639871ffa5f71c71465947,Alex van Warmerdam,Brad Falchuk,False
2fb7d556fe6323f6feb4345c2b1f27263c6d85abc64fc9317efc9b140529873b,train,screenwriter,978a2b78aef194102591d1dfbbd33fe2ae43fbbd21189d9a983dfdb06054d524,Carlo Lizzani,Jon Favreau,False
300cc3cdd05c7ce716f083087f8eacc11fecf9c8a35a547e1f5080254c3bb23f,train,screenwriter,af9d26ee496639636cc49efb0148519d237641a8e69e428f96a679f92e2371da,Martin Flavin,Angelina Jolie,False
3022edb3a7f693afccdc4748dac3763bb08c607b4e517dc325cd165302a3bbda,train,screenwriter,d4c033adf63b537f090440f134c876b22990efb52f2f7731c3975850e5690bf3,Roland Emmerich,Elizabeth Sarnoff,False
30cba3045e54e1e69c91e189910982a1df2bb3557bef796dca397436d4cb14b3,train,screenwriter,964ff0c12d384a204a9d25ff2e86e721e4cd1394d1cf6f43557e0048792a1559,Ian Maxtone-Graham,Michael Schur,False
30cc0dc76b5cb3140001af4b955ef9c251ccbec5902c0e9c460c64e769db0138,train,screenwriter,f22d0adefcb78a60d0f2e3819696b65ccc76519ed1bf9cdb4853a70665ce1bdf,Ice Cube,Edward Kitsis,False
30dc8158506e8946871f49f2347338de1b34a98608a696ceb7230ed893c0ce63,train,screenwriter,90512dabb1525334060568503b2c6ff093bb0c513562d1422a97b149c8a9ea40,Dardano Sacchetti,Joseph Conrad,False
315c0ca63c205b0f506dfcac5d5cd10a242be386cf535ed44fdcb0930400549f,train,screenwriter,8c805e3ccedf0b12d061be738dd66987e480d858e2e4a170e323165394b03bb6,David Cronenberg,Chris Carter,False
31e40d74deceab82a5f22d0e4235075853c328117b62f39e95490afe175b404e,train,screenwriter,f97c972b9c966b961aa6393636329d151ae2ce85137c3adeefc9c64f7a12c171,Ray Connolly,Ed McBain,False
31f299c396477cc16aa163f9dba34262f556fa72a76056d83aed44c403c67a3a,train,screenwriter,4417aabf979953bafd708e5e31983d291ec03b0f14f4b5883b2f0d33db500aa5,Catherine Breillat,Pierre Granier-Deferre,False
328bd23f30b09e78aafa1b290d276935ced70dbcb403125b50dacf2d9a79fbb7,train,screenwriter,6a26b95f72850ec9add0a81252459988f4e32935642f9b63526aedf6660338f1,Alexandre Astruc,David Simon,False
33c2979f2f9f7787dee63d84ef2b320fd244be4542678a738f62a96db4f36872,train,screenwriter,1f03bd0fa36e7114386f5f9f4fb2f2bef673d1e781d3a15d7483affe33b14cec,James Hadley Chase,Hume Cronyn,False
33f9ce711ce40b38f4038b786b3994ab25a5d666fa9a54dcdc864912b666be89,train,screenwriter,30cba3045e54e1e69c91e189910982a1df2bb3557bef796dca397436d4cb14b3,Adam Horowitz,Ian Maxtone-Graham,False
3424d222ad1592e2755607f12a561022588c6f300679e4a0490d31608c84efae,train,screenwriter,cde6498abfe0ad924fe7672e8e90c2b5faa66d1930200534d2ce4ef184f41b34,Charlie Chaplin,Frances Marion,False
343c39a4bda5d4dbc081d9cce3f231876d41149a9139c437cc0a7a32a87486f3,train,screenwriter,62a3664912412a43ce030609ab7bb5c7eb864f67b143eb757157a3ebc924190a,Andy Warhol,Lars von Trier,False
343cd0f67af4d971990b5943ad4074cbaa112e2b4bad08627925bb6bb7072db4,train,screenwriter,bbdda053565dd53afe6a2e1daf122fc883c75c8f900dd0e389d1f663d490f89e,John Frink,Jerome Bixby,False
347a56da6d95a6cdc2a6972e6a240c4aa8509de8b8e6dca1239e79d99be858c1,train,screenwriter,4417aabf979953bafd708e5e31983d291ec03b0f14f4b5883b2f0d33db500aa5,Ann Hui,Pierre Granier-Deferre,False
34ae1aee706d7646405c6e078b3eae5ef8a9fce3a580604516df4358e50d0ab7,train,screenwriter,b04a834d446c5c96e34e27480d5a53b5282fc3935f90b2dd41bc6f9478bbb35f,Hugh Leonard,Todd Haynes,False
354e1e6faea5a6ba050cbce59f014c87c166bc4dd1ae38f138beb8f4c7428818,train,screenwriter,4b7fcffdfc9615011baa255c4c3057b3b49588589790f732c07fedb011f26d09,Jan de Hartog,Roman Polanski,False
357b3ec870762c3cf80d31fd0be0c7dcd03077dea3506c1eadd45ef3017507a8,train,screenwriter,9ce3c017a098d1e83cc666bec83adb9604eac627a7f2ea6bdc6ef623cef0bd6a,Larry David,Ken Hughes,False
35b4c8618a7ebf3f32bc84007d3e68b165c662e4839acd977a960377533ce679,train,screenwriter,1cedd4c43856ae2746234ebeb3b071600cad54117758b1fb4031ddafbca30315,Mohsen Makhmalbaf,Feng Xiaoning,False
3613ba68476339cc36168edfb662c37b54f378f2f0d520a62a9cdcf66c643805,train,screenwriter,e1d67d3e631b6536d078b531b8b5d20335b46c9e26bbedb51baccdfcac929811,Rand Ravich,Sam Simon,False
3623339db6c6f6956e87d11e2789b071e4e510d2baf908fb65deb1ab9a55e679,train,screenwriter,e51fca7c5aafa4d47ae88b583fb5a346cd7c0105061d11e41926a8e07b3de6a2,Franco Ferrini,Eric Ambler,False
36251d68175e442939c9e8d6ae950b922772c1f9ce61113dfa9685fbc40e0603,train,screenwriter,6f7310cae41c82e964929caa8992677818d82c7f6de969e1ff0e2dab458174d5,Graham Roland,Verghese Kurien,False
364bf5fe3c354d0d7a662a4fa974628fdfcafec92a3ed71c0be9faa7c960830c,train,screenwriter,4505c1f55bc6e7e4c631052ec8b401d6c6d9147fc727c25515a006b700ebd93d,Chip Johannessen,Jonathan Mostow,False
365912e55993771fbcb43082d694cab3346375c83436a82913bbea266fa52b77,train,screenwriter,a51cf1f88d989a8ba39f70941ab79555acdbc7661e270206997614f73ad57a05,Dore Schary,Mindy Kaling,False
369e2ba81abac366001ce19be00f092d858f73310623f5220b4c35c1f585c040,train,screenwriter,bbc029dd0feb1a748b2b0eb611a795f0f02c25e21298fe3427eaae3ed70946d1,Bart Freundlich,Charlie Chaplin,False
36a8ccbbbaee1cc551d0e3049581b2f44bc45d4403f7acc21c553d09006dd427,train,screenwriter,810dec80b4347caf7add6edd7ab247fff34ebdfb290ac1bb2b84bef6ca8fa98a,Conor McPherson,Jim Henson,False
36e59d43e355b4fd88988f37c4d3d9a80486e002ffb8cd311dbd9ead4f403053,train,screenwriter,8556866e32fa44e4177a75ad2c74aaf334fdc4b7e37b999d3365b95a7134a337,Tsui Hark,Carlo Mazzacurati,False
3703303496ba73e0c4ad3ff3b5d5f916b1e0c24e1de3c8a97cc51b48fa34d2b0,train,screenwriter,b81a5e5b6a30e094956226b9480ab3f2a968eb6e076ce857c93314ea0a3ffcad,Fabien Onteniente,John Orloff,False
3720996530e0ef3818311e746bd5a91a89b54b4f70797203a387c1b237d0d52d,train,screenwriter,365912e55993771fbcb43082d694cab3346375c83436a82913bbea266fa52b77,Darren Aronofsky,Dore Schary,False
375538938a85891334a340a7d63e52b4f0d1dd4987c8f93754ffaba15bdd901e,train,screenwriter,b81a5e5b6a30e094956226b9480ab3f2a968eb6e076ce857c93314ea0a3ffcad,Per Fly,John Orloff,False
378254f92fb522ddcd271338222a233b348bf9f2fa5a03e12846f19a4b99a3fe,train,screenwriter,030e82a50ae8c950bb6338ec31a1012a5fb227808c7a47f7fc940e5246a847a5,Charlie Chaplin,Luke Davies,False
3788ca02dcfd8d072097be4fd3d6fec16e5158babfdc8ae5b8f0c9057dd9e79a,train,screenwriter,f410502471d5bb30836ad3a9d532cfcd5f37cf60f2ee0e9149310e96bbd5f168,Sabina Guzzanti,Billy Wilder,False
37fb6fa24c0a4b4249b759dc3e0624fc6b9b672dc3bf6fa92c4919c1b1f20b0a,train,screenwriter,5009d6fa1e06c7f817bb9f03dc468f484522bc56f265ad04d22c9f595d2e2e04,Rajkumar Santoshi,Chris Landreth,False
3818359fdd0bed41d502695214e9448153cafadce6e31ff8bd1e55fbed2c915c,train,screenwriter,c3814d771a654cf3ea5a9e4d99a365e4f0191d30ace80d6cc396656fb15ea2d2,Harry Harrison,The Wachowskis,False
381a008697f9fbf66928f64d165ad395b7f0a4066c4a4ba0a8fb1df4dcf1814d,train,screenwriter,21b8aa5a13264af2afb22761a88b533f4bcb0f94b3393128e2246d0c88785279,Park Hoon-jung,Dariush Mehrjui,False
38533bd215ccf6d35f5b79e64bee9b8c2d57aee116c597ba604dfe6053c58694,train,screenwriter,981b30be7d0f3f7f6c34fb6c63d1e457e89865ea92e9c59e3a412fe1338e4554,David Keith,Bruno Mattei,False
395509e2f55dc52a5335d22964f25af202caeee0d022621fb95c4230f7c60b2e,train,screenwriter,ac93019f8fdd9344368c08a22bc32f2a6b9d9f55da712be9052ce52956252a01,Trey Parker,Duke Ellington,False
39782bdfc5da8a342dde5cfeea5ce8f5d9b5cab64e06395d7d95fa0b50ae88f2,train,screenwriter,60a1d73a2bcd2d41fefb13f9ee32b89874aa165ce1c9d4b5dcc91065a50cf221,David Garrett,Nicolas Falacci,False
398d544d76f06b1218da894d759ff02187a0c9b3bb03a5bd4567eac13d022161,train,screenwriter,d8f70a6d84a366844bdec4553f1c6b4daf2b19abfd95b90c0aa53c7af638bac6,Thornton Wilder,Jason Fuchs,False
39c92a0884eaad65b7efa839e0b601f1ea7a037db04d1f1e855c7ffa9c5522e8,train,screenwriter,77b437a1122d101aaf991155b662b93a92b0fe2446a3be03f94e8e5830ffcc19,Charlie Chaplin,Brent Fletcher,False
39e3f51f2784a3c076391fa548793dcc8eb53dd81bb030c4630cdfae4f29cc34,train,screenwriter,36251d68175e442939c9e8d6ae950b922772c1f9ce61113dfa9685fbc40e0603,Tim Minear,Graham Roland,False
39f312193ad4806849d4a86b6a1edc25cb81c0d727eac0a375fe3d7b95396dc4,train,screenwriter,51668d79635a77a6faa5257e94697862ae6f3c68bfdb3011f86ad96cb8dbf309,Jules Dassin,Ben Elton,False
3a1dec702cf09a61ac2967f60186b3fc2d9eb2178b9ec6a0c4cca2786ec4bb98,train,screenwriter,ddd44ed51b0c737a65c9e9ff6b413bae55e34bb437da53d4b13eeec71486e1b7,Vince Vaughn,Jason Trost,False
3a504949112c2901dcd7a89b25981d8ff04153323c29fdc439438f100f7af404,train,screenwriter,772b973d6865e1a863d04ca18d51df93a6caa201d52b60de7a2079b60e81f005,Takeshi Kitano,Jeffrey Richman,False
3aca966952da30ca6a1d1a3103733c1b6d73d0ce02be41eb82e664625ca1d008,train,screenwriter,599a2c51ee747ff3918dff343ef3a13b984cb2cdb256ecec4cb62530d4be51de,Nick Cassavetes,Dimitri Verhulst,False
3ada82af218b2919858c9626d8bf85513e1ab9bf0a369080d22bde4ef634357a,train,screenwriter,c6b0a417c59d9d206f929740900017219c5db2641d2a8a7f32f9543bb0cc8618,Costa-Gavras,Ishwar Chandra Vidyasagar,False
3b242284e3877bbfdb622820c6d11e8b3602931f165585361597aa97a987adfc,train,screenwriter,4d4dfbc3f7033737c88e8720c56ac20abbd0bfa60453392a7b4eb1e1acc45eba,David Dobkin,Laurent Tirard,False
3b3174341e3e4642d0a24faef7e912d7a03a68b888de9174bc00d03fa432dae8,train,screenwriter,7274980125d66d302a008b47ed0ada9796d94c0a4f6e8874237c1aa2acd6c036,Ken Loach,John Lasseter,False
3beba37a24aad49c978bdd14cbf3253cc2d96ac832ffa37208eb8d6e1adbf243,train,screenwriter,30cc0dc76b5cb3140001af4b955ef9c251ccbec5902c0e9c460c64e769db0138,Tom Spezialy,Ice Cube,False
3bf8c39e3384abadad1af54a28f7c34d7e36b18a62c9148e5a7f6f4e9bb67440,train,screenwriter,2a9a4d214eb8fc96ce8da6eda24153f1b4a5a7d269a0ef2f92bdd64c55eefbc2,Everett De Roche,Gregg Araki,False
3c3b6e31babaf0fe57942cf6960b34420232ad90fc49877f8ad5f1de1f2941f8,train,screenwriter,4930e68bea9ee2366ea7bec58556f4466eba3da01a294bec82210bcfcb95e890,Vera Caspary,Liu Zhenyun,False
3c8149b3c0a96784725f92e87c99a47ce29a1c793ca4e3d31d1a047c5eb2219d,train,screenwriter,2d7d45337a232300afd903c8c793d9b6838c0c0da2cc02f3d3e439c250404db7,Raghava Lawrence,Hayao Miyazaki,False
3c863931c6de36e1c2765db62d25ced80437f2048ef492d54680c0ecce6ddf99,train,screenwriter,4944819f6d8a2d70e09422a04ebad88ec16e23d88d4b133323a5fc95c7f71486,Manny Coto,Anar Rzayev,False
3cad21557a3f36e545cc4b065117682d19cf6798d39e82d036274b42f54cc395,train,screenwriter,a4cb1bd3c02b354d4992f35ab9f58e391f563bb1b414f8f6bd13d26a728095eb,Buster Keaton,Adam Bhala Lough,False
3d34b6a8ed64430877ad226ed04b038c76f34f026e4ef8bc2070764591d5f4d1,train,screenwriter,0f3d80adecf31f92d742ce51b8ae6ca17b83b22762b27098bd5a09feee7cf821,David Seltzer,James Hilton,False
3e083df986e4fc38284c02b4b8e76771b310a6d8df8ab88089d15d42ddf2bbe8,train,screenwriter,412fd02b9ed1a36bf32496465eb7106d0050ea43922185222d0422438db0a26d,Paul Redford,Kazimierz Kutz,False
3e27bac4cee62f39200e3806e0aa6d8f8173f2cb0a5400935c19e759b029bc02,train,screenwriter,69dcf404cc03087d78841f482589451a9af3a4d95e287879b97b3ba3e65ef13b,Girish Kasaravalli,Michael Hirst,False
3e8967c7eaff2abbec77032deec4fb565ae4bb02b8f76fc22e59669d82e521b4,train,screenwriter,d341abe57c7994af18d50edecfe42eb43ed4891b6076d6aa490414e36c9e2e35,Metin Erksan,Lise Mayer,False
3ea4024f97046ea0f2d286c38c460f8695e9bb36e54d4d8127fb95c9c9e2490f,train,screenwriter,aab590063f8f9a9c417bdadb50551457d255098e24c88d90e864b4ffc3b77fbd,John Carpenter,Russ Meyer,False
3eb1a4ad0a9c9bfff128e2989741887009b93067a1935ffec26ca1583987736d,train,screenwriter,8851719cbab2e7e717c9dffd916110a4b5dcd76eb448293c166dfb3c5d06d6d1,Larry Cohen,Donald E. Westlake,False
3ee3bb1ad57ccac05d3d98f8034da137eec1491a95043c1547f110d830e85a82,train,screenwriter,b4d5a1a82b8d1f70d91bd073c97813a7c15175b8da40b6b104f1fe2bb369ec14,Mark O'Halloran,Howard Gordon,False
3ef9eb5f633260fcea02e4a1f8ee05b887ed1cf6b690f8db9872c7e3086eb3d3,train,screenwriter,c83795f32bd0bac18cfc9400f268cf05e98c95221787ea8e324fa9966cedbabb,Maurice Elvey,Harold Pinter,False
3efe809c58c0e2aa3d90fd259c3f9506dd5e6e1bc82f5e141974641c98f2a4ec,train,screenwriter,99fd71618d3a4bd8c5474be21a1c141dd998ccc902af7085228ae12aab1b6f5f,Lise Mayer,Edward Kitsis,False
3f28e6618b795a35fdeef4a7ff6e2f52466491f9f94e9d0ea8e2f46c12ec16c0,train,screenwriter,d43b26d833fc69a9925f191a008090597fb08c83e95571c76857277c65f03512,Sven Nykvist,Arthur Kober,False
3fa580bfb1a53bae9d426264bb681c7ca79b074f3c0cd04382ba3f20a97e9c37,train,screenwriter,a9d349233cf699fc6b3e944d88eb01af42c039bd587603322e01189d88fba558,Fumiko Hayashi,Troy Duffy,False
400be40b3ae863978de8d8294c71b11c86f0d94319561a16ded696d20cd1ac28,train,screenwriter,148228c5e2f3bbb0433a0fbd4a0e5009303f808a848aab87b140b3cff452ef7f,Ian Brennan,Albert Maltz,False
406733f5fa8eafb9e3f281c748a74aff8ece80e3c7d8ba800a21474811a5e457,train,screenwriter,f17eeeb313dc294b5b326814ebf0d6b8700e1e820df68b5b5778387069bfca1d,Charlie Chaplin,Manoel de Oliveira,False
