source_group_id,cell,d1_predicted_label,seg_predicted_label,d1_l_A,d1_l_B,d1_d_raw,seg_l_A,seg_l_B,seg_d_raw,label_match,l_A_bf16_ulp,l_B_bf16_ulp,d_raw_abs_diff
efdaacba8f4a5c0d58c0adb6ee32c5c86d760cdb66eda6c7f7d5f2f338b4caa5,SS,B,B,-0.2236328125,15.5,-15.7236328125,-0.37109375,15.5625,-15.93359375,True,302.0,2.0,0.2099609375
f04c5f9198427ddb50a413ef41e9cf3d877b8ffdfa63e3349044daa372bb226c,OO,A,A,15.5,-1.6171875,17.1171875,15.375,-1.9375,17.3125,True,4.0,82.0,0.1953125
f04c5f9198427ddb50a413ef41e9cf3d877b8ffdfa63e3349044daa372bb226c,OS,B,B,-5.34375,16.125,-21.46875,-5.625,16.0,-21.625,True,18.0,2.0,0.15625
f04c5f9198427ddb50a413ef41e9cf3d877b8ffdfa63e3349044daa372bb226c,SO,B,B,-2.59375,14.3125,-16.90625,-2.5,14.5,-17.0,True,12.0,6.0,0.09375
f04c5f9198427ddb50a413ef41e9cf3d877b8ffdfa63e3349044daa372bb226c,SS,B,B,0.1728515625,16.625,-16.4521484375,-0.10693359375,16.75,-16.85693359375,True,573.0,2.0,0.40478515625
f1db4d3c9b7d73d26d303534a6845276c17c7181324656367b0f21f9cb9a7bc9,OO,A,A,15.625,-1.8125,17.4375,15.6875,-1.890625,17.578125,True,2.0,20.0,0.140625
f1db4d3c9b7d73d26d303534a6845276c17c7181324656367b0f21f9cb9a7bc9,OS,B,B,-6.09375,16.0,-22.09375,-5.96875,16.25,-22.21875,True,8.0,4.0,0.125
f1db4d3c9b7d73d26d303534a6845276c17c7181324656367b0f21f9cb9a7bc9,SO,B,B,0.384765625,14.8125,-14.427734375,0.28125,14.875,-14.59375,True,106.0,2.0,0.166015625
f1db4d3c9b7d73d26d303534a6845276c17c7181324656367b0f21f9cb9a7bc9,SS,B,B,-1.484375,16.75,-18.234375,-1.3671875,17.0,-18.3671875,True,30.0,4.0,0.1328125
f20304d9829cd1ebda2d497ee0dd5a79bdc7f93d34b68baddcb228e99b81ebbe,OO,A,A,14.875,-3.28125,18.15625,14.5,-3.453125,17.953125,True,12.0,22.0,0.203125
f20304d9829cd1ebda2d497ee0dd5a79bdc7f93d34b68baddcb228e99b81ebbe,OS,B,B,-4.1875,14.3125,-18.5,-4.34375,14.125,-18.46875,True,10.0,6.0,0.03125
f20304d9829cd1ebda2d497ee0dd5a79bdc7f93d34b68baddcb228e99b81ebbe,SO,B,B,-5.21875,14.75,-19.96875,-5.625,14.625,-20.25,True,26.0,4.0,0.28125
f20304d9829cd1ebda2d497ee0dd5a79bdc7f93d34b68baddcb228e99b81ebbe,SS,B,B,8.4375,19.0,-10.5625,8.625,19.25,-10.625,True,6.0,4.0,0.0625
f2a0372b48ecb146721a5a97015730fd57d998767bee00a9570618d5b4a15334,OO,A,A,15.1875,-3.21875,18.40625,15.0,-3.4375,18.4375,True,6.0,28.0,0.03125
f2a0372b48ecb146721a5a97015730fd57d998767bee00a9570618d5b4a15334,OS,B,B,-6.84375,15.75,-22.59375,-6.96875,15.375,-22.34375,True,8.0,12.0,0.25
f2a0372b48ecb146721a5a97015730fd57d998767bee00a9570618d5b4a15334,SO,A,A,15.875,15.0,0.875,16.375,14.3125,2.0625,True,16.0,22.0,1.1875
f2a0372b48ecb146721a5a97015730fd57d998767bee00a9570618d5b4a15334,SS,B,B,-2.203125,16.0,-18.203125,-2.203125,15.75,-17.953125,True,0.0,4.0,0.25
f37d2a4996b7b5ce70513d5a92bdd7b0e05be64b6c08b51aa368154fcfad91c4,OO,A,A,16.625,1.859375,14.765625,16.75,2.5,14.25,True,2.0,164.0,0.515625
f37d2a4996b7b5ce70513d5a92bdd7b0e05be64b6c08b51aa368154fcfad91c4,OS,B,B,-5.53125,16.0,-21.53125,-5.5,16.375,-21.875,True,2.0,6.0,0.34375
f37d2a4996b7b5ce70513d5a92bdd7b0e05be64b6c08b51aa368154fcfad91c4,SO,B,B,2.984375,16.125,-13.140625,3.921875,16.625,-12.703125,True,120.0,8.0,0.4375
f37d2a4996b7b5ce70513d5a92bdd7b0e05be64b6c08b51aa368154fcfad91c4,SS,B,B,-2.46875,16.375,-18.84375,-2.296875,16.625,-18.921875,True,22.0,4.0,0.078125
f524e071bcf08ff1baad251f50a7a97999375742cfa6dd57e94b8aa3a1ceaa04,OO,A,A,15.375,0.12109375,15.25390625,15.375,0.275390625,15.099609375,True,0.0,632.0,0.154296875
f524e071bcf08ff1baad251f50a7a97999375742cfa6dd57e94b8aa3a1ceaa04,OS,B,B,-3.859375,14.6875,-18.546875,-3.734375,14.8125,-18.546875,True,16.0,4.0,0.0
f524e071bcf08ff1baad251f50a7a97999375742cfa6dd57e94b8aa3a1ceaa04,SO,B,B,-6.34375,13.8125,-20.15625,-6.375,13.6875,-20.0625,True,2.0,4.0,0.09375
f524e071bcf08ff1baad251f50a7a97999375742cfa6dd57e94b8aa3a1ceaa04,SS,A,A,17.125,6.3125,10.8125,17.0,6.25,10.75,True,2.0,4.0,0.0625
f538e6d9e25af7fa03c2210f1b0ef02f8ee12550bee0b32a4bd212ba68e29d94,OO,A,A,14.6875,-1.8515625,16.5390625,14.5625,-1.8125,16.375,True,4.0,10.0,0.1640625
f538e6d9e25af7fa03c2210f1b0ef02f8ee12550bee0b32a4bd212ba68e29d94,OS,B,B,-0.9375,14.375,-15.3125,-1.140625,14.375,-15.515625,True,104.0,0.0,0.203125
f538e6d9e25af7fa03c2210f1b0ef02f8ee12550bee0b32a4bd212ba68e29d94,SO,B,B,2.34375,16.0,-13.65625,2.40625,16.125,-13.71875,True,8.0,2.0,0.0625
f538e6d9e25af7fa03c2210f1b0ef02f8ee12550bee0b32a4bd212ba68e29d94,SS,A,A,14.6875,-2.4375,17.125,14.5,-2.625,17.125,True,6.0,24.0,0.0
f6de5c13ed4fd11307e97176a4d61e5186ee5234eb6a25331341e4aa82d86287,OO,A,A,16.5,0.98828125,15.51171875,16.25,1.203125,15.046875,True,4.0,110.0,0.46484375
f6de5c13ed4fd11307e97176a4d61e5186ee5234eb6a25331341e4aa82d86287,OS,B,B,-6.25,15.4375,-21.6875,-6.25,15.5625,-21.8125,True,0.0,4.0,0.125
f6de5c13ed4fd11307e97176a4d61e5186ee5234eb6a25331341e4aa82d86287,SO,A,A,15.75,11.8125,3.9375,16.0,12.4375,3.5625,True,8.0,20.0,0.375
f6de5c13ed4fd11307e97176a4d61e5186ee5234eb6a25331341e4aa82d86287,SS,B,B,-0.94140625,17.125,-18.06640625,-0.8203125,17.25,-18.0703125,True,62.0,2.0,0.00390625
f6e1ffc35259211e4c898f01fc2d43df8802b8a13c1581735a278c681e67bc92,OO,A,A,13.75,-3.78125,17.53125,13.9375,-3.46875,17.40625,True,6.0,40.0,0.125
f6e1ffc35259211e4c898f01fc2d43df8802b8a13c1581735a278c681e67bc92,OS,B,B,-5.375,14.0,-19.375,-5.25,13.9375,-19.1875,True,8.0,2.0,0.1875
f6e1ffc35259211e4c898f01fc2d43df8802b8a13c1581735a278c681e67bc92,SO,B,B,-4.65625,13.8125,-18.46875,-5.0625,13.5625,-18.625,True,26.0,8.0,0.15625
f6e1ffc35259211e4c898f01fc2d43df8802b8a13c1581735a278c681e67bc92,SS,A,A,14.625,-0.08447265625,14.70947265625,14.625,0.1044921875,14.5205078125,True,0.0,774.0,0.18896484375
f792425150ef401049f0567570e52700cf4a65c670dbc40e2987e227ad7b818c,OO,A,A,15.125,-2.53125,17.65625,14.9375,-2.90625,17.84375,True,6.0,48.0,0.1875
f792425150ef401049f0567570e52700cf4a65c670dbc40e2987e227ad7b818c,OS,B,B,-6.5625,14.375,-20.9375,-6.375,14.625,-21.0,True,12.0,8.0,0.0625
f792425150ef401049f0567570e52700cf4a65c670dbc40e2987e227ad7b818c,SO,B,B,-2.59375,14.25,-16.84375,-3.40625,14.125,-17.53125,True,104.0,4.0,0.6875
f792425150ef401049f0567570e52700cf4a65c670dbc40e2987e227ad7b818c,SS,B,B,0.451171875,15.9375,-15.486328125,0.6171875,15.9375,-15.3203125,True,170.0,0.0,0.166015625
f8a29966fb2123d58aa5371a0d5ef847b77b0d3a3efbd0e38dc667d80aa3db54,OO,A,A,16.25,2.0,14.25,16.25,1.9453125,14.3046875,True,0.0,7.0,0.0546875
f8a29966fb2123d58aa5371a0d5ef847b77b0d3a3efbd0e38dc667d80aa3db54,OS,B,B,-6.53125,14.9375,-21.46875,-6.40625,14.875,-21.28125,True,8.0,2.0,0.1875
f8a29966fb2123d58aa5371a0d5ef847b77b0d3a3efbd0e38dc667d80aa3db54,SO,B,B,1.3359375,15.5625,-14.2265625,1.546875,15.5625,-14.015625,True,54.0,0.0,0.2109375
f8a29966fb2123d58aa5371a0d5ef847b77b0d3a3efbd0e38dc667d80aa3db54,SS,B,B,-0.54296875,15.8125,-16.35546875,-0.56640625,15.6875,-16.25390625,True,12.0,4.0,0.1015625
fa86e109c063366a399a71e8f1b5d56e1cd7ca60dcb9782a5c568d18bc8838d8,OO,A,A,14.8125,-2.140625,16.953125,14.9375,-2.21875,17.15625,True,4.0,10.0,0.203125
fa86e109c063366a399a71e8f1b5d56e1cd7ca60dcb9782a5c568d18bc8838d8,OS,B,B,-5.1875,15.3125,-20.5,-5.28125,15.3125,-20.59375,True,6.0,0.0,0.09375
fa86e109c063366a399a71e8f1b5d56e1cd7ca60dcb9782a5c568d18bc8838d8,SO,B,B,-4.375,15.3125,-19.6875,-4.4375,15.125,-19.5625,True,4.0,6.0,0.125
fa86e109c063366a399a71e8f1b5d56e1cd7ca60dcb9782a5c568d18bc8838d8,SS,B,B,14.75,15.875,-1.125,15.0,15.5,-0.5,True,8.0,12.0,0.625
fb5830d3a45b1646a07299fbfcfec7df52b57bf6253116db62f1d7c0ad326c2b,OO,A,A,17.375,2.484375,14.890625,17.375,2.5,14.875,True,0.0,2.0,0.015625
fb5830d3a45b1646a07299fbfcfec7df52b57bf6253116db62f1d7c0ad326c2b,OS,B,B,-4.90625,14.75,-19.65625,-4.875,14.75,-19.625,True,2.0,0.0,0.03125
fb5830d3a45b1646a07299fbfcfec7df52b57bf6253116db62f1d7c0ad326c2b,SO,B,B,-2.578125,14.0,-16.578125,-2.78125,13.875,-16.65625,True,26.0,4.0,0.078125
fb5830d3a45b1646a07299fbfcfec7df52b57bf6253116db62f1d7c0ad326c2b,SS,A,A,16.625,10.625,6.0,16.625,10.4375,6.1875,True,0.0,6.0,0.1875
fb5af5f7dd217463205da05462b43b882bc5694f0971c8bf093ea12e349625a6,OO,A,A,14.125,-1.109375,15.234375,14.125,-1.0703125,15.1953125,True,0.0,10.0,0.0390625
fb5af5f7dd217463205da05462b43b882bc5694f0971c8bf093ea12e349625a6,OS,B,B,-5.96875,15.6875,-21.65625,-5.75,15.875,-21.625,True,14.0,6.0,0.03125
fb5af5f7dd217463205da05462b43b882bc5694f0971c8bf093ea12e349625a6,SO,B,B,0.388671875,15.9375,-15.548828125,0.1357421875,15.8125,-15.6767578125,True,259.0,4.0,0.1279296875
fb5af5f7dd217463205da05462b43b882bc5694f0971c8bf093ea12e349625a6,SS,B,B,-1.359375,15.875,-17.234375,-1.265625,16.0,-17.265625,True,24.0,4.0,0.03125
fe8d6ea33b2967974ed5d5bb87deaec20c56d3847aeb51fca31b56797035a3a8,OO,A,A,14.375,-3.71875,18.09375,14.3125,-3.828125,18.140625,True,2.0,14.0,0.046875
fe8d6ea33b2967974ed5d5bb87deaec20c56d3847aeb51fca31b56797035a3a8,OS,B,B,-7.59375,15.5625,-23.15625,-7.65625,15.4375,-23.09375,True,4.0,4.0,0.0625
fe8d6ea33b2967974ed5d5bb87deaec20c56d3847aeb51fca31b56797035a3a8,SO,B,B,-1.1875,14.25,-15.4375,-1.3203125,14.125,-15.4453125,True,34.0,4.0,0.0078125
fe8d6ea33b2967974ed5d5bb87deaec20c56d3847aeb51fca31b56797035a3a8,SS,B,B,3.28125,17.125,-13.84375,3.390625,17.25,-13.859375,True,14.0,2.0,0.015625
